39,130357,560977
40,130357,560977
41,130357,560977
42,130357,560977
43,130357,560977
44,130357,560977
45,130357,560977
46,130357,560977
47,130357,560977
48,130357,560977
49,130357,560977
0,229300,592444
1,207206,592444
2,197531,589571
3,183405,589241
4,160900,580039
5,147163,580039
6,145920,580039
7,145920,580039
8,145864,580039
9,138583,580039
10,136542,580039
11,136239,580039
12,136239,580039
13,136239,580039
14,136239,580039
15,136239,580039
16,134672,580039
17,134672,565921
18,134672,565921
19,134672,565921
20,134672,565921
21,134672,565921
22,134672,565921
23,134672,565921
24,134672,565921
25,131483,565921
26,131483,565921
27,131483,565921
28,131483,565921
29,131483,565921
30,131483,565921
31,131483,565921
32,131483,565921
33,131483,565921
34,131483,565921
35,131483,565921
36,131483,565921
37,131483,565921
38,131483,565921
39,131483,565921
40,131483,565921
41,131483,565921
42,131483,565921
43,131483,565921
44,131483,565921
45,131483,565921
46,131483,565921
47,131483,565921
48,131483,565921
49,131483,565921
0,225235,606843
1,205570,586803
2,192231,563276
3,165568,563276
4,165568,563276
5,156564,563276
6,146935,563276
7,142911,563276
8,142911,563276
9,135812,563276
10,135812,563276
11,133612,563276
12,133612,563276
13,133612,563276
14,133612,563276
15,133612,563276
16,133612,563276
17,133612,563276
18,133612,563276
19,133612,563276
20,133612,563027
21,133612,563027
22,133612,563027
23,133612,563027
24,133612,563027
25,133612,563027
26,133612,563027
27,133612,563027
28,133612,563027
29,133612,563027
30,133612,563027
31,133612,563027
32,133612,563027
33,133612,563027
34,133612,563027
35,133612,563027
36,131162,563027
37,131162,563027
38,131162,563027
39,131162,563027
40,131162,563027
41,131162,563027
42,131162,563027
43,131162,563027
44,131162,563027
45,131162,559640
46,131162,559640
47,131162,559640
48,131162,559640
49,131162,559640
0,220142,570020
1,220142,570020
2,202707,570020
3,175135,570020
4,154726,570020
5,154340,570020
6,144687,570020
7,137030,570020
8,134537,570020
9,134537,570020
10,134537,570020
11,134537,570020
12,134537,570020
13,134537,570020
14,134537,570020
15,134537,570020
16,133411,570020
17,133411,570020
18,133411,570020
19,133411,570020
20,133411,570020
21,133411,570020
22,133411,570020
23,133411,570020
24,133411,570020
25,133411,570020
26,133411,570020
27,133411,570020
28,133411,570020
29,133411,570020
30,133411,570020
31,133411,570020
32,133411,570020
33,133411,570020
34,133411,570020
35,133411,570020
36,133411,570020
37,133411,570020
38,133411,570020
39,133411,570020
40,133411,570020
41,132572,570020
42,132572,570020
43,132572,570020
44,132572,570020
45,132572,570020
46,132572,570020
47,132572,570020
48,132572,570020
49,132572,570020
0,218480,593474
1,209087,592005
2,198563,592005
3,183352,585686
4,171048,580280
5,151181,580280
6,147101,580280
7,140655,576796
8,140655,576796
9,136924,576796
10,136924,576796
11,136058,576796
12,136058,576796
13,136058,576796
14,131168,576796
15,131168,576796
16,131168,576796
17,131168,576796
18,131168,576796
19,131168,576796
20,131168,576796
21,131168,576796
22,131168,576796
23,131168,576796
24,131168,576796
25,131168,570806
26,131168,570806
27,131168,570806
28,131168,570806
29,131168,570806
30,131168,570806
31,131168,570806
32,131168,570806
33,131168,570806
34,131168,567390
35,131168,567390
36,131168,567390
37,131168,567390
38,131168,567390
39,131168,567390
40,131168,567390
41,131168,567390
42,131168,567390
43,131168,567390
44,131168,567390
45,131168,544974
46,131168,544974
47,131168,544974
48,131168,544974
49,131168,544974
0,215038,581938
1,215038,581938
2,200499,581938
3,188764,566206
4,167192,566206
5,160702,566206
6,152036,566206
7,140780,566206
8,140780,566206
9,134931,566206
10,134931,566206
11,134931,566206
12,134150,566206
13,134150,566206
14,134150,566206
15,134150,566206
16,134150,566206
17,134150,566206
18,134150,566206
19,134150,566206
20,134150,561364
21,134150,561364
22,134150,561364
23,134150,561364
24,134150,561364
25,134150,561364
26,134150,561364
27,134150,561364
28,134150,561364
29,134150,561364
30,134150,561364
31,134150,561364
32,134150,561364
33,134150,561364
34,134150,561364
35,134150,561364
36,134150,561364
37,134150,561364
38,134150,561364
39,134150,561364
40,134150,561364
41,134150,561364
42,134150,561364
43,134150,561364
44,134150,561364
45,133771,561364
46,133771,561364
47,131835,561364
48,131835,561364
49,131835,561364
0,222055,599656
1,220161,586068
2,191222,586068
3,176933,583648
4,152499,583238
5,152499,583238
6,150406,583238
7,145752,583238
8,142263,583238
9,142263,571466
10,137886,571466
11,137886,565309
12,137886,565309
13,137886,565309
14,135034,565309
15,135034,565309
16,135034,565309
17,135034,565309
18,135034,565309
19,135034,565309
20,135034,565309
21,135034,565309
22,135034,565309
23,135034,565309
24,135034,565309
25,135034,565309
26,135034,565309
27,135034,565309
28,135034,565309
29,134784,565309
30,134784,551028
31,134784,551028
32,131462,551028
33,131462,551028
34,130057,551028
35,130057,551028
36,130057,551028
37,130057,551028
38,130057,551028
39,130057,551028
40,130057,551028
41,130057,551028
42,130057,551028
43,130057,551028
44,130057,551028
45,130057,551028
46,130057,551028
47,130057,551028
48,130057,551028
49,130057,551028
0,216768,592055
1,216768,574824
2,199295,574824
3,187141,574824
4,167758,574824
5,154418,574824
6,150082,574824
7,144127,574824
8,142789,572197
9,139967,572197
10,139967,572197
11,139967,572197
12,139967,572197
13,139967,572197
14,139967,572197
15,139967,572197
16,139313,572197
17,139313,572197
18,135134,571967
19,132486,571967
20,132486,571967
21,132486,559658
22,132486,559658
23,132486,559658
24,132486,559658
25,132486,559658
26,132486,559658
27,132486,559658
28,132486,559658
29,132486,559658
30,132486,559658
31,129364,559658
32,129364,559658
33,129364,559658
34,129364,559658
35,129364,559658
36,129364,559658
37,129364,559658
38,129364,559658
39,129364,559658
40,129364,559658
41,129364,559658
42,129364,559658
43,129364,559658
44,129364,559658
45,129364,559658
46,129364,559658
47,129364,559658
48,129364,559658
49,129364,559658
0,233089,582472
1,214248,582472
2,196631,582472
3,176414,582472
4,165130,582472
5,152416,541038
6,152084,541038
7,148101,541038
8,142474,541038
9,139330,541038
10,139330,541038
11,139330,541038
12,137361,541038
13,132440,541038
14,132440,541038
15,132440,541038
16,132440,541038
17,132440,541038
18,132440,541038
19,132440,541038
20,132440,541038
21,132440,541038
22,132440,541038
23,132440,541038
24,132440,541038
25,130506,541038
26,130506,541038
27,130506,541038
28,130506,541038
29,128825,541038
30,128825,541038
31,128825,541038
32,128825,541038
33,128825,541038
34,128825,541038
35,128825,541038
36,128825,541038
37,128825,541038
38,128825,541038
39,128825,541038
40,128825,541038
41,128825,541038
42,128825,541038
43,128825,541038
44,128825,541038
45,128825,541038
46,128825,541038
47,128825,541038
48,128825,541038
49,128825,541038
0,227918,598290
1,220184,588575
2,199365,587157
3,187046,575169
4,170047,575169
5,154652,575169
6,146909,563607
7,140512,563607
8,140512,563607
9,140512,563607
10,137958,563607
11,137958,563607
12,134380,563607
13,134380,563607
14,134380,563607
15,132327,563607
16,132327,563607
17,132327,563607
18,132327,563607
19,132327,563607
20,132327,563607
21,132327,563607
22,132327,563607
23,132327,562028
24,132327,562028
25,132327,562028
26,132327,560494
27,132327,560494
28,132327,560494
29,132327,560494
30,132327,560494
31,132327,560494
32,132327,560494
33,132327,560494
34,132327,560494
35,132327,560494
36,132327,560494
37,132327,560494
38,132327,560494
39,132327,560494
40,132327,560494
41,132327,560494
42,132327,560494
43,132327,560494
44,132327,560494
45,132327,560494
46,132327,560494
47,132327,560494
48,132327,560494
49,132327,560494
0,219502,594893
1,209234,586837
2,206191,586837
3,176757,586837
4,165594,586837
5,155294,574801
6,145591,574801
7,142061,574801
8,142061,574801
9,141699,574801
10,138167,574801
11,138167,574801
12,138167,574801
13,138167,572336
14,136068,572336
15,136068,572336
16,136068,572336
17,135146,572336
18,133033,572336
19,133033,572336
20,133033,572336
21,133033,572336
22,133033,572336
23,133033,559132
24,133033,559132
25,133033,559132
26,133033,559132
27,133033,559132
28,133033,559132
29,133033,559132
30,132388,559132
31,132388,559132
32,132388,559132
33,132388,559132
34,131906,559132
35,131906,559132
36,131906,559132
37,131906,559132
38,131906,559132
39,131906,559132
40,131906,559132
41,131906,559132
42,131906,559132
43,131906,559132
44,131906,559132
45,131906,559132
46,131906,559132
47,131906,559132
48,131906,559132
49,131906,559132
0,212557,594010
1,204724,594010
2,199734,581012
3,190944,581012
4,166247,581012
5,142394,581012
6,142394,581012
7,142394,581012
8,135024,581012
9,135024,581012
10,135024,581012
11,135024,581012
12,135024,581012
13,134504,581012
14,134504,581012
15,134504,581012
16,134504,581012
17,134504,581012
18,134504,578267
19,134085,578267
20,134085,562756
21,134085,562756
22,134085,562756
23,134085,562756
24,134085,562756
25,134085,562756
26,134085,562756
27,133115,562756
28,129021,562756
29,129021,562756
30,129021,562756
31,129021,562756
32,128994,562756
33,128994,562756
34,128994,562756
35,128994,562756
36,128994,562756
37,128994,562756
38,128994,562756
39,128994,562756
40,128994,562756
41,128994,562756
42,128994,562756
43,128994,562756
44,128994,562756
45,128994,562756
46,128994,562756
47,128994,562756
48,128994,562756
49,128994,562756
0,224673,576292
1,206303,576292
2,186624,576292
3,177534,576292
4,162904,576292
5,151383,576292
6,145730,576292
7,145730,576292
8,139079,576292
9,139079,576292
10,139079,576292
11,139079,576292
12,139079,576292
13,138074,576292
14,138074,576292
15,138074,576292
16,134888,576292
17,134888,576292
18,134888,570976
19,134888,570976
20,134888,570976
21,134888,570976
22,134888,565906
23,134888,565906
24,134637,565906
25,134637,565906
26,134637,565906
27,130449,565906
28,130449,564840
29,130449,564840
30,130449,564840
31,130449,564840
32,130449,564840
33,130449,564840
34,130449,564840
35,130449,564840
36,130449,564840
37,130449,564840
38,130449,564840
39,130449,564840
40,130449,564840
41,130449,564840
42,130449,564840
43,130449,564840
44,130449,564840
45,130449,564840
46,130449,564840
47,130449,564840
48,130449,564840
49,130449,564840
0,222293,588478
1,217370,573492
2,196537,573492
3,185814,573492
4,172144,573492
5,151418,573492
6,150028,573492
7,147545,573492
8,146449,573492
9,141366,573492
10,135006,573492
11,135006,573492
12,135006,572167
13,135006,572167
14,135006,572167
15,135006,572167
16,135006,570461
17,135006,570461
18,135006,570461
19,134400,566273
20,134400,566273
21,134400,566273
22,134400,566273
23,134400,566273
24,134400,566273
25,134400,566273
26,134400,566273
27,134400,566273
28,134400,566273
29,134400,566273
30,134400,566273
31,134400,566273
32,134400,566273
33,134400,566273
34,134400,566273
35,134400,566273
36,134400,566273
37,134400,566273
38,128579,566273
39,128579,566273
40,128579,566273
41,128579,566273
42,128579,566273
43,128579,566273
44,128579,566273
45,128579,566273
46,128579,566273
47,128579,566273
48,128579,566273
49,128579,566273
0,222323,586684
1,218148,575185
2,200434,575185
3,179951,575185
4,174932,575185
5,156216,575185
6,149097,575185
7,147264,575185
8,146570,575185
9,141473,575185
10,138303,575185
11,138303,575185
12,138303,575185
13,136858,575185
14,136858,572668
15,136858,572668
16,136858,572668
17,136858,572668
18,136858,572668
19,136858,572668
20,136858,572668
21,129991,572668
22,129991,567485
23,129991,567485
24,129991,567485
25,129991,567485
26,126918,567485
27,126918,567485
28,126918,567485
29,126918,567485
30,126918,567485
31,126918,567485
32,126918,567485
33,126918,567485
34,126918,567485
35,126918,567485
36,126918,567485
37,126918,567485
38,126918,567485
39,126918,567485
40,126918,567485
41,126918,567485
42,126918,553020
43,126918,553020
44,126918,553020
45,126918,553020
46,126918,553020
47,126918,553020
48,126918,553020
49,126918,553020
0,233119,575021
1,219727,575021
2,204262,575021
3,180553,575021
4,163633,575021
5,155670,575021
6,147139,575021
7,147139,575021
8,142162,575021
9,142162,575021
10,142162,575021
11,142162,571305
12,137994,571305
13,137994,571305
14,137994,571305
15,137994,571305
16,135933,571305
17,135933,571305
18,135933,571305
19,135933,571305
20,130912,571305
21,130912,571305
22,130912,571305
23,130912,571305
24,130912,571305
25,130912,571305
26,130912,571305
27,130912,571305
28,130912,571305
29,130912,571305
30,130912,571305
31,130912,571305
32,130912,567406
33,130912,567406
34,130912,567406
35,128612,567406
36,128612,566418
37,128612,566418
38,128612,566418
39,128612,566418
40,128612,566418
41,128612,566418
42,128612,566418
43,128612,566418
44,128612,566418
45,128612,566418
46,128612,566418
47,128612,566418
48,128612,566418
49,128612,566418
0,211731,590696
1,209887,581213
2,198943,581213
3,188822,581213
4,165252,575902
5,162146,564439
6,147909,564439
7,139327,564439
8,139327,564439
9,139327,564439
10,139327,564439
11,137042,564439
12,134070,564439
13,134070,564439
14,134070,564439
15,134070,564439
16,134070,564439
17,134070,564439
18,134070,564439
19,134070,564439
20,134070,564439
21,134070,564439
22,134070,564439
23,134070,564439
24,132389,564439
25,132326,564439
26,130705,564439
27,130705,564439
28,130705,564439
29,130705,564439
30,130705,564439
31,130705,564439
32,130705,564439
33,130705,564439
34,130705,564439
35,130705,564439
36,130705,564439
37,130705,564439
38,130705,564439
39,130705,564439
40,130705,564439
41,130705,564439
42,130705,564439
43,130705,564439
44,130705,564439
45,130705,564439
46,130705,564439
47,130705,564439
48,130705,564439
49,130705,564439
0,228999,607563
1,211036,596250
2,202490,587067
3,174053,585784
4,171942,585784
5,141883,585784
6,141883,585784
7,141883,575860
8,141883,575860
9,139660,575860
10,139660,575860
11,137823,575860
12,137823,575860
13,134527,575860
14,134527,575860
15,133163,575860
16,133163,559960
17,131664,559960
18,131664,559960
19,131664,559960
20,131664,559960
21,131664,559960
22,131664,559960
23,131664,559960
24,131664,559960
25,131664,559960
26,131664,559960
27,131664,559960
28,131664,559960
29,131664,559960
30,131664,559960
31,131664,559960
32,131664,559960
33,131664,556933
34,131664,556933
35,131664,556933
36,131664,556933
37,131664,556933
38,131664,556933
39,131664,556933
40,131664,556933
41,131664,556933
42,131664,556933
43,131664,556933
44,131664,556933
45,131664,556933
46,131664,556933
47,131664,556933
48,131664,556933
49,130728,556933
0,211908,590030
1,211908,590030
2,196766,571597
3,176529,571597
4,170951,571597
5,151048,571597
6,147243,571597
7,147243,571597
8,145560,571597
9,142357,571597
10,135456,571597
11,135456,571597
12,135456,571597
13,135456,571597
14,135456,571597
15,135456,571597
16,135456,571597
17,135456,571597
18,135456,571597
19,135456,571597
20,135456,571597
21,133708,571597
22,133708,571597
23,133708,571010
24,133708,571010
25,133708,571010
26,133708,557918
27,133708,557918
28,133708,557918
29,133708,557918
30,133708,557918
31,133708,557918
32,133708,557918
33,133708,557918
34,133708,557918
35,133708,557918
36,133031,557918
37,133031,557918
38,133031,557918
39,133031,557918
40,133031,557918
41,133031,557918
42,133031,557918
43,133031,553417
44,133031,553417
45,133031,553417
46,133031,553417
47,133031,553417
48,132828,553417
49,132828,553417
0,225246,593998
1,204842,584519
2,203015,584519
3,173106,584519
4,171516,584519
5,165465,579426
6,134945,579426
7,134945,579426
8,134945,579426
9,134945,579426
10,133344,579426
11,133344,579426
12,133344,570583
13,133344,570583
14,133344,570583
15,133344,570583
16,133344,570583
17,133344,570583
18,133344,570583
19,133344,570583
20,133344,570583
21,133344,570583
22,133344,570583
23,133072,570583
24,133072,570583
25,133072,570583
26,133072,570583
27,133072,570583
28,133072,570583
29,133072,570583
30,133072,570583
31,133072,570583
32,133072,569471
33,133072,569471
34,133072,569471
35,132200,569471
36,132200,569471
37,132200,569471
38,132200,569471
39,132200,569471
40,132200,569471
41,132200,569471
42,132200,569471
43,130917,569471
44,130917,569471
45,130299,569471
46,130299,569471
47,130299,569471
48,129264,569471
49,129264,569471
0,218377,597838
1,214043,577067
2,194459,577067
3,182678,561708
4,170831,561708
5,162252,561708
6,145786,561708
7,143936,561708
8,132225,561708
9,132225,561708
10,132225,561708
11,132225,561708
12,132225,561708
13,132225,561708
14,132225,561708
15,132225,561708
16,132021,561708
17,132021,561708
18,132021,561708
19,132021,561708
20,132021,561708
21,132021,561708
22,130058,561708
23,130058,561708
24,130058,561708
25,130058,561708
26,130058,561708
27,130058,561708
28,130058,561708
29,130058,561708
30,130058,561708
31,130058,561708
32,130058,561708
33,130058,561708
34,130058,561708
35,130058,561708
36,130058,561708
37,130058,561708
38,130058,561708
39,130058,561708
40,130058,561708
41,130058,561708
42,130058,561708
43,130058,561708
44,130058,561708
45,130058,561708
46,130058,561708
47,130058,561708
48,130058,561708
49,130058,561708
0,206794,589981
1,206794,589981
2,195066,579499
3,179594,579499
4,166950,579499
5,153729,579499
6,145351,579499
7,140096,579499
8,139161,579499
9,139161,579499
10,138184,579499
11,136178,579499
12,136178,579499
13,135223,571443
14,135223,571443
15,135223,571443
16,134805,571443
17,134805,571443
18,134805,571443
19,134805,571443
20,134805,571443
21,134805,571443
22,134805,571443
23,134805,571443
24,134805,571443
25,134805,571443
26,134805,571443
27,134805,571443
28,133800,571443
29,133800,571443
30,133800,571443
31,133800,569153
32,133800,569153
33,133800,569153
34,133800,569153
35,133800,569153
36,133800,569153
37,133800,569153
38,133800,569153
39,133800,569153
40,133800,569153
41,133800,569153
42,133800,569153
43,133800,569153
44,133800,569153
45,133800,569153
46,133800,569153
47,133800,569153
48,133800,569153
49,133800,569153
0,224516,594501
1,221027,591365
2,192504,587221
3,177848,587221
4,166163,554566
5,159984,554566
6,144719,554566
7,144719,554566
8,144719,554566
9,135841,554566
10,135841,554566
11,135841,554566
12,135841,554566
13,135841,554566
14,135841,554566
15,135841,554566
16,134988,554566
17,134988,554566
18,134988,554566
19,134286,554566
20,134286,554566
21,133805,554566
22,133805,554566
23,133805,554566
24,133805,554566
25,133805,554566
26,133805,554566
27,133805,554566
28,132011,554566
29,132011,554566
30,132011,554566
31,132011,554566
32,132011,554566
33,132011,554566
34,132011,554566
35,132011,554566
36,132011,554566
37,132011,554566
38,132011,554566
39,132011,554566
40,132011,554566
41,132011,554566
42,132011,554566
43,132011,554566
44,132011,554566
45,132011,554566
46,132011,554566
47,132011,554566
48,132011,554566
49,131029,554566
0,213624,588525
1,212037,587393
2,200715,583837
3,188003,583765
4,154186,583765
5,154186,571554
6,150538,571554
7,148487,571554
8,135539,571554
9,135539,571554
10,135539,571554
11,135539,571554
12,135539,571554
13,135539,571554
14,135539,571554
15,135539,571554
16,135539,571554
17,135539,571554
18,135539,571554
19,135539,571554
20,135539,571554
21,132793,571554
22,132793,571554
23,132793,571554
24,132793,571554
25,132793,565783
26,132793,565783
27,132793,565783
28,130861,565783
29,130861,565783
30,130861,565783
31,130861,565783
32,130861,565783
33,127452,565783
34,127452,565783
35,127452,565783
36,127452,565783
37,127452,565783
38,127452,565783
39,127452,565783
40,127452,565783
41,127452,565783
42,127452,565783
43,127452,565783
44,127452,565783
45,127452,550275
46,127452,550275
47,127452,550275
48,127452,550275
49,127452,550275
