0,12808,26317
1,11974,26231
2,9998,26231
3,9998,26231
4,8762,26231
5,8762,25876
6,8762,25876
7,8386,25363
8,8386,25363
9,8386,25363
10,8386,25363
11,8386,25363
12,8340,25363
13,8023,25363
14,8023,25363
15,8023,25363
16,8023,25363
17,8023,25363
18,8023,25363
19,8023,25363
20,8023,25363
21,8023,25363
22,8023,25363
23,8023,25363
24,8023,25363
25,8023,25363
26,8023,25363
27,8023,25363
28,8023,25363
29,8023,25363
30,8023,25363
31,8023,25363
32,8023,25363
33,7952,25363
34,7952,25363
35,7952,25363
36,7952,25363
37,7952,25363
38,7952,25363
39,7952,25363
40,7952,25363
41,7952,25363
42,7952,25363
43,7952,25363
44,7952,25363
45,7952,25363
46,7952,25148
47,7952,25148
48,7952,25148
49,7952,25148
0,11916,24237
1,11062,24237
2,9592,24237
3,9342,24237
4,9239,24237
5,8913,24237
6,8913,24237
7,8549,24237
8,8267,24237
9,8267,24237
10,8267,24237
11,8267,24237
12,8216,24237
13,8216,24237
14,8216,24237
15,8216,24237
16,7957,24237
17,7957,24237
18,7957,24237
19,7957,24237
20,7957,24237
21,7957,24237
22,7957,24237
23,7957,24237
24,7957,24237
25,7957,24237
26,7957,24237
27,7957,24237
28,7957,24237
29,7957,24237
30,7957,24237
31,7957,24237
32,7957,24237
33,7957,24237
34,7957,24237
35,7875,24237
36,7875,24083
37,7875,24083
38,7875,24083
39,7875,24083
40,7875,24083
41,7875,24083
42,7875,24083
43,7875,24083
44,7875,24083
45,7875,24083
46,7875,24083
47,7875,24083
48,7875,24083
49,7875,24083
0,13016,25164
1,10736,25164
2,10584,25164
3,9123,25164
4,9123,25164
5,9033,25164
6,9033,24681
7,8880,24681
8,8162,24681
9,8162,24681
10,8162,24681
11,8162,24681
12,8162,24681
13,8162,24676
14,8104,24676
15,8104,24676
16,8104,24676
17,8104,24676
18,8104,24676
19,8104,24676
20,8104,24676
21,8104,24676
22,8104,24676
23,8104,24676
24,8104,24676
25,8104,24676
26,8104,24676
27,8104,24676
28,8104,24676
29,8104,24676
30,8104,24676
31,8084,24676
32,8084,24676
33,8084,24676
34,8084,24676
35,8084,24676
36,8084,24676
37,8084,24676
38,8084,24676
39,8084,24676
40,8084,24676
41,8084,24676
42,8084,24676
43,8084,24676
44,8084,24676
45,8084,24676
46,8084,24676
47,8084,24676
48,8084,24676
49,8084,24676
0,11868,27258
1,10598,27258
2,10142,27258
3,9595,25918
4,9050,25918
5,8920,25918
6,8896,25918
7,8046,25918
8,8046,23633
9,8046,23633
10,8046,23633
11,8046,23633
12,8046,23633
13,8046,23633
14,8046,23633
15,8046,23633
16,8046,23633
17,8046,23633
18,8046,23633
19,8046,23633
20,8046,23633
21,8046,23633
22,8046,23633
23,8046,23633
24,8046,23633
25,8046,23633
26,8046,23633
27,8046,23633
28,8046,23633
29,8026,23633
30,8026,23633
31,8026,23633
32,8026,23633
33,8026,23633
34,8026,23633
35,7663,23633
36,7663,23633
37,7663,23633
38,7663,23633
39,7663,23633
40,7663,23633
41,7663,23633
42,7663,23633
43,7663,23633
44,7663,23633
45,7663,23633
46,7663,23633
47,7663,23633
48,7663,23633
49,7663,23633
0,12838,25921
1,11231,25921
2,10249,25701
3,8796,25701
4,8796,25701
5,8796,25701
6,8796,25701
7,8582,25701
8,8488,24891
9,8370,24891
10,8370,24891
11,8327,24891
12,8327,24891
13,8327,24891
14,8327,24891
15,8196,24891
16,8196,24891
17,8196,24891
18,8196,24891
19,8196,24891
20,8196,24891
21,8196,24891
22,8196,23850
23,8196,23850
24,8196,23850
25,8196,23850
26,8121,23850
27,8121,23850
28,8121,23850
29,8121,23850
30,8121,23850
31,8097,23850
32,8097,23850
33,8097,23850
34,8097,23850
35,7872,23850
36,7872,23850
37,7872,23850
38,7872,23850
39,7872,23850
40,7790,23850
41,7790,23850
42,7790,23850
43,7790,23850
44,7790,23850
45,7790,23850
46,7790,23850
47,7790,23850
48,7790,23850
49,7790,23850
0,10571,27308
1,10571,26569
2,10075,26569
3,9233,26569
4,9224,25798
5,9224,25798
6,8823,25798
7,8823,25798
8,8823,25798
9,8823,25798
10,8790,25798
11,8783,24332
12,8783,24332
13,8486,24332
14,8452,24332
15,8361,24332
16,8308,24332
17,8308,24332
18,8203,24332
19,8203,24332
20,8203,24332
21,8203,24332
22,8203,24332
23,8203,24332
24,8203,24332
25,8203,24332
26,8203,24332
27,8170,24332
28,8170,24332
29,8170,24332
30,8170,24332
31,8170,24332
32,8170,24332
33,7949,24332
34,7949,24332
35,7949,24332
36,7949,24332
37,7949,24332
38,7949,24332
39,7949,24332
40,7949,24332
41,7949,24332
42,7949,24332
43,7949,24332
44,7949,24332
45,7949,24332
46,7949,24332
47,7949,24332
48,7949,24332
49,7949,24332
0,10840,26219
1,10840,26219
2,9720,26219
3,9430,26219
4,8546,26219
5,8546,25770
6,8546,24847
7,8546,24847
8,8335,24847
9,8335,24847
10,8335,24847
11,8335,24847
12,8335,24847
13,8335,24847
14,8335,24847
15,8219,24847
16,8086,24847
17,8086,24847
18,8086,24847
19,8086,24847
20,8086,24631
21,8086,24631
22,8086,24631
23,8086,24631
24,7964,24631
25,7964,24631
26,7964,24631
27,7964,24631
28,7964,24631
29,7964,24631
30,7964,24631
31,7964,24631
32,7964,24631
33,7964,24631
34,7964,24631
35,7964,24631
36,7964,24631
37,7964,24631
38,7964,24631
39,7964,24631
40,7964,24631
41,7964,24631
42,7964,24631
43,7964,24631
44,7964,24631
45,7964,24631
46,7964,24631
47,7964,24631
48,7964,24631
49,7964,24631
0,12685,24470
1,11390,24470
2,10488,24470
3,10139,24470
4,9115,24470
5,9115,24470
6,8693,24470
7,8533,24470
8,8256,24470
9,8256,24470
10,8256,24470
11,8256,24470
12,8122,24470
13,8122,24470
14,8122,24470
15,8122,24470
16,8122,24470
17,8122,24470
18,8122,24470
19,8122,24470
20,8110,24470
21,8110,24470
22,8110,24470
23,8110,24470
24,8110,24470
25,8110,24470
26,8110,24470
27,7979,24470
28,7979,24470
29,7979,24470
30,7979,24470
31,7979,24470
32,7979,24470
33,7979,24470
34,7979,24470
35,7979,24470
36,7979,24470
37,7979,24470
38,7979,24470
39,7979,24470
40,7979,24470
41,7979,24470
42,7979,24470
43,7979,24470
44,7979,24470
45,7979,24470
46,7979,24470
47,7979,24470
48,7979,23648
49,7979,23648
0,12509,26664
1,10506,26379
2,9184,25854
